id,patron_id,library_id,date_checkout,date_returned
XA5LAAAAMAAJ,5f50892e6ea46f7892587e7c463845f4,227-222@5xc-jww-btv,2018-05-08,2018-05-17
tjYSQXeKUA4C,57f975d5ed0ace7ffefb025948b7f7b1,224-222@5xc-jw2-t9z,2018-12-19,2018-12-25
Llg9AQAAMAAJ,b0d64a1fa0b568a96ab6b602cffbafb7,zzw-223@5xc-jv7-ct9,2018-07-26,2018-08-02
CMlXAAAAMAAJ,e3e0d22f18d621fd224e6a3756b3e844,zzw-224@5xc-jwv-2rk,2018-04-18,2018-05-03
kTfWdFgNUT0C,cfd4a6db5ccccd4cad9386c0a83036ac,zzw-222@5xc-knn-c5z,2018-10-09,2018-11-02
ZAtjZwZN5pcC,7b254086886382cf10537256dc8fa938,23v-222@5xc-jv7-v4v,2018-10-07,2018-10-26
n88DAAAAMBAJ,8cec327eacf08395b9cad1ad168d1350,222-222@5xc-jvf-skf,%2018 08 11,2018-08-27
P2FYAAAAMAAJ,09836b1bf34364db984721d13672b88a,23v-222@5xc-jv7-v4v,2018-10-09,2018-11-02
xtY2AAAAMAAJ,1ffeae3f0fc1326e587572368f9f0b1a,227-222@5xc-jww-btv,1812-05-16,2018-12-22
SFlXRT466dsC,aa9ac05cde3c9dc17963b8c9558acea9,222-222@5xc-kkw-bzf,2018-11-18,2018-12-01
1IhDAQAAIAAJ,2b023e8ef05bc55b8bc60babdf2216fa,223-222@5xc-jxr-tgk,2018-02-11,2018-02-18
2k0jAAAAMAAJ,1c55c3063167867e0c61d91417d8e2eb,zzw-223@5xc-jv7-ct9,2018-02-17,2018-03-10
DFtEAgAAQBAJ,93c6eb11ed094ab5f540b15ff18f9db7,223-222@5xc-jxr-tgk,1809-12-03,2018-05-24
qgI5AAAAMAAJ,ee9f1d573bd2a0e8f1acb026e4debc1d,223-222@5xc-jxr-tgk,2018-01-17,2018-01-29
Ci1HAQAAMAAJ,1499d9170b881d4aef059399ff7b667e,zzw-224@5xc-jwv-2rk,1802-08-18,2018-04-01
DFtEAgAAQBAJ,79c84f5a67d47a4f5b17f0deac77306f,zzw-224@5xc-jwv-2rk,2115-12-06,2018-04-04
BZVBDwAAQBAJ,56bf00251e054fee4a8156c45d162474,222-222@5xc-jxp-rp9,2018-09-30,2018-10-24
K9kDAAAAMBAJ,26872a4461e4eeecc14e27f76c16901d,227-222@5xc-jww-btv,2018-10-11,2018-11-06
Bjk9AQAAIAAJ,2a7c45f71aeaa0e355a9224a16faa7da,228-222@5xc-jtz-hwk,2018-05-12,2118-11-23
Xy5RAAAAYAAJ,2764b5a95a53bafc2c8ff96a95c284ce,222-222@5xc-jv5-nt9,2018-02-12,2018-03-10
MVcXAQAAMAAJ,5f0357b9329934b5d05a338ac9cfb231,225-222@5xc-jtz-hkf,2018-12-01,2018-11-06
8MzgAQAACAAJ,7007001a3f3a0a97797547fd7d60c56d,zzw-222@5xc-jv4-789,2105-04-29,2018-07-12
1Gc_SPKCZY8C,77f81f8012bd37246d8aa26f8fcd6f65,23v-222@5xc-jv7-v4v,2018-07-14,2018-07-19
Cr74DwAAQBAJ,708bdb0d09729c25b8854afc92b44cfd,226-222@5xc-kc4-fpv,2018-09-29,1805-12-18
sWWsivhrXn4C,f4a74bd51c58366e0b68eb137e23c3fc,228-222@5xc-jtz-hwk,2018-07-04,2018-07-11
1Mc0AQAAMAAJ,e8c8217198864dfe39e647269744e643,23v-222@5xc-jv7-v4v,2018-06-29,2018-07-05
ljwyAQAAMAAJ,9a094dacd9c684c640829f0a9f18fecd,222-222@5xc-jv5-nt9,2018-11-12,1812-01-09
1Gc_SPKCZY8C,2c67e048ae40881a1c99d5469107bd13,222-222@5xc-jvf-skf,,2018-04-21
E741AQAAMAAJ,38b4d26025e4ca03054b72296e3845fc,zzw-223@5xc-jv7-ct9,2018-08-12,2018-08-19
IRagAAAAMAAJ,9231c16d6e6c0b8345febbdba1686ff2,zzw-222@5xc-jv4-789,2018-09-13,2018-10-02
uW1BAQAAMAAJ,3477aea09b3f35148f059074a1bf6e2c,222-222@5xc-jv5-nt9,2018-06-27,2018-07-08
VSGQiN1YBqwC,98542ed26e850b0d5cd8f3d45ae2984d,222-222@5xc-jxp-rp9,2103-11-05,2018-05-15
TH8SSrWcVQ4C,8a7aa3ac941ff5383f870c593e2d06dd,222-222@5xc-jxp-rp9,2018-06-25,1802-11-04
Ci1HAQAAMAAJ,7e1571ba0b7758b0a734230bb5eacee5,223-222@5xc-jxr-tgk,2018-05-19,2018-05-04
gpBKAQAAMAAJ,b02bc20d4baad0d743ab29086544a730,22c-222@5xc-jwj-pvz,2018-05-18,2018-05-24
PAo1AAAAMAAJ,71f354bf411d844c456d74f2165e59b2,223-222@5xc-jxr-tgk,2018-08-31,2100-05-22
DhbHyWW4BZcC,39e0ef8905f4170739979ab0edde05a3,222-222@5xc-jxp-rp9,,2018-11-15
vZE-DwAAQBAJ,9d59256741bf4371ee51a08b99d58071,228-222@5xc-jtz-hwk,1820-12-05,2018-11-26
2g0FAAAAQAAJ,4a114848fb87959c946cf082b17114de,228-222@5xc-jtz-hwk,2018-09-28,1818-12-23
uFy7zQEACAAJ,d78b1dad0963a9e8ea39fc18b120f29f,228-222@5xc-jtz-hwk,2100-05-05,2018-06-01
a-QDAAAAMBAJ,e02794f269495551b857a07b34441cb2,zzw-223@5xc-jv7-ct9,1811-02-17,2018-08-30
ZapAAAAAIAAJ,14ce955cb2692f38302440b88513a73f,222-222@5xc-jv5-nt9,2018-08-09,2018-08-28
PjQDAAAAQAAJ,24784174f937171d625dfb7c8099b821,227-222@5xc-jww-btv,,2018-10-29
CW-7tHAaVR0C,5309a8d75537382d6e2ee58b78fa8138,zzw-222@5xc-jv4-789,2018-07-06,2018-07-19
C4lNAAAAYAAJ,c9835c6a2355e960cad45b674dfd3e28,22c-222@5xc-jwj-pvz,1815-03-08,2018-05-28
pIIkAQAAMAAJ,8eeae2deadbd61ee1526f67dbd343c7a,zzw-222@5xc-knn-c5z,2018-08-17,2018-09-07
DlN0CAAAQBAJ,ebee831b9ef6bf37cd55fda92b0b7dec,zzw-223@5xc-jv7-ct9,2018-12-09,2019-05-21
_L9IAAAAYAAJ,c4fb3e2e99a68120707166b58e68505e,23v-222@5xc-jv7-v4v,2018-12-18,2103-11-13
rNbuDwAAQBAJ,a7725b3934b19c1b428f3c4652bc4cc0,zzw-224@5xc-jwv-2rk,2018-03-13,2018-03-27
PjQDAAAAQAAJ,f95dbc88783020818b301a4544aab3db,zzw-222@5xc-jv4-789,2018-09-14,
VSGQiN1YBqwC,ee7192874c780a38ef58f4944a53d28b,zzw-224@5xc-jwv-2rk,2018-12-28,2019-01-20
rs8OHkkVTyIC,75c0db1699e43f94fef4e831ed81233c,222-222@5xc-jv5-nt9,2018-05-15,2018-02-21
_fjaJ6XXAAQC,5294660dc224988a8182e04227a2ab28,23v-222@5xc-jv7-v4v,2018-09-21,2018-09-29
nndUAAAAMAAJ,26724049fce5333423809039d047f4cb,zzw-222@5xc-knn-c5z,2018/05/18 ,2018-05-24
p2C0y3hbe5EC,6863f8d977a04821e7b10c7f1d75c4ea,222-222@5xc-jxp-rp9,2018-05-28,2018-06-05
n88DAAAAMBAJ,c6055d66708ec704801867388d76a01e,222-222@5xc-jvf-skf,2018-11-20,2019-01-03
8OUDAAAAMBAJ,b607392e417dadc7655ccd5c234008a4,23v-222@5xc-jv7-v4v,2018-11-21,2018-11-30
wckyAQAAMAAJ,5b124140752b49a664fece34a0ee19c6,226-222@5xc-kc4-fpv,2018-03-06,2018-04-01
HUX-y4oXl04C,77a595f9fb214a8877c49f0c1e354f7e,23v-222@5xc-jv7-v4v,2018-08-06,2018-10-02
8XFFO-MK13QC,ce9babd7e7fed82cc5be3693365e8efb,222-222@5xc-jxp-rp9,2018-02-20,2018-02-26
BHBVUs2fZC0C,5f8688ab9097ded0ee112739965f9618,223-222@5xc-jxr-tgk,2018-12-21,2019-01-01
xtY2AAAAMAAJ,cdc0e647f404fb62f339a7f1e0ca2e57,zzw-223@5xc-jv7-ct9,2018-05-23,2106-01-31
gM80AQAAMAAJ,3187af8024f675d241599b24ecc52ed7,222-222@5xc-jvf-skf,2018-04-12,1809-01-14
XX_lWIioipsC,7e623e7eef2e28634efdac463b638751,223-222@5xc-jxr-tgk,2018-10-31,2018-11-13
P2FYAAAAMAAJ,71966e3faf26b5f1b2f4346104e879d9,23v-222@5xc-jv7-v4v,2018-04-28,2018-04-17
Q14YAAAAYAAJ,a3435783136e6fdb2c36d688ef75a06d,zzw-222@5xc-knn-c5z,2018-11-09,2018-11-27
WBZ4DAAAQBAJ,15bc8fce5b7b4d8bea3d2fbcaaf54a32,zzw-222@5xc-knn-c5z,2018-01-04,2018-01-17
sWWsivhrXn4C,41e80c7b70dab55c65d465343241a705,zzw-222@5xc-knn-c5z,1815-10-20,2018-08-20
D0JSAQAAMAAJ,c33708789456a5133aa65d0ba90e3a7c,222-222@5xc-jv5-nt9,2018-08-01,2018-08-08
vZE-DwAAQBAJ,72a562f75096b6761bdb69868bccc8ba,226-222@5xc-jxj-7yv,2018-10-21,2018-11-10
DFtEAgAAQBAJ,507daa4146217ea10e1e56a279563272,225-222@5xc-jtz-hkf,2018-08-21,2018-09-12
TAQaaPpkmokC,888c217eb738413eaaf5052fcdc8864b,227-222@5xc-jww-btv,2018-03-30,2018-04-04
HWQSAAAAYAAJ,eb37a1d188eb50fa55fb0c986bfd5b90,222-222@5xc-jxp-rp9,2018-05-26,2018-06-07
pEWgAAAAMAAJ,c26e821834016cd849821dad6eda0279,222-222@5xc-kkw-bzf,2018-07-08,2018-07-31
8MzgAQAACAAJ,c5b9a3920d18f711e267c7bfb9797e12,zzw-222@5xc-knn-c5z,2018-04-08,1815-03-20
rcrCAgAAQBAJ,d1245731b22054eb5fbffbca12dade03,225-222@5xc-jtz-hkf,2018-12-29,2019-01-12
b4wIAAAAQAAJ,0c37a4f0224af08f5e18ca019bacc6a7,225-222@5xc-jtz-hkf,2018-04-24,2018-05-19
gpBKAQAAMAAJ,af2f1ed8e17f15c0c8dd93ad7c076cde,228-222@5xc-jtz-hwk,2018-06-08,2018-05-12
DMFS2GsTdO4C,a141b9a10588b216ba2427ab859832a8,227-222@5xc-jww-btv,2018-05-04,2018-05-20
xSYmAQAAIAAJ,e097f20cf3ccc2d9efee0ea312cc363f,22d-222@5xc-kcy-8sq,2018-01-04,2120-05-17
D0JSAQAAMAAJ,25eb77204df926bf7164eddf35538ebf,22d-222@5xc-kcy-8sq,2018-07-31,2102-05-21
HY5qgKfwmsEC,dac5673b0ac169f3c690f048d967647f,zzw-222@5xc-jv4-789,1810-10-19,2018-08-05
a-4qAQAAMAAJ,b3cf7cb02ee0185a79643cd6618e0ce1,22c-222@5xc-jwj-pvz,2018-03-27,
NwJbse1KaDMC,7d4eb76e932ce5cdf012e8746484d821,224-222@5xc-jw2-t9z,2018-03-07,2018-04-02
eLgobuBJQXYC,517e290cfd1ee879500163cbec54a75b,23v-222@5xc-jv7-v4v,2018-06-07,2018-07-24
bz87AQAAMAAJ,5290a9f197bc89e3a9b3bf7615875589,223-222@5xc-jxr-tgk,2018-07-31,2018 08 09
ih402g7bNXYC,c03a825c149a226204b684a6d8ae04bb,23v-222@5xc-jv7-v4v,2018-07-09,2018-07-30
VRlFAQAAMAAJ,a9dddb99d6b931c65b921d360d06be0f,22c-222@5xc-jwj-pvz,,2018-09-07
b4wIAAAAQAAJ,a1ccecd60e9ac4da8022220792310028,22d-222@5xc-kcy-8sq,2018-06-20,1817-09-13
hVFwAAAAQBAJ,36221df8f07b74cb35a52a251d846706,222-222@5xc-jxp-rp9,2018/06/07 ,2018-07-04
nndUAAAAMAAJ,fe34411e8437cc2a738994b4bdaa57df,222-222@5xc-jv5-nt9,2018-08-11,
iGoXAQAAMAAJ,81e0764fe30c625e8899b44548ab738d,222-222@5xc-jv5-nt9,2018-04-29,2018-04-07
vYOofF63aBoC,9e112f1df08485c78c0d91820fabfa70,222-222@5xc-kkw-bzf,,2018-03-16
MVcXAQAAMAAJ,f61dc4b097b00f05ca4c4c86b34fdfce,226-222@5xc-kc4-fpv,2018-12-19,2019-01-01
TowQ7pwSvgUC,dc060f10405543d3968f00e3b6b7a4f1,23v-222@5xc-jv7-v4v,2119-11-17,2018-04-06
mR9eAgAAQBAJ,b1abe1b63f25bb64bbbbe857c3faea00,226-222@5xc-jxj-7yv,2018-03-01,2018-03-26
9HOEMS9ffGgC,48d3d630cde0895be9af01796b7d4b5a,224-222@5xc-jw2-t9z,2018-10-13,2018-10-22
Llg9AQAAMAAJ,4dd9188c50f009b6aa2ab1e9ad3f14c7,zzw-222@5xc-jv4-789,2018-09-16,2018|10|09
H31XAAAAMAAJ,8ba62927d58ddfe0bf302922661f9204,226-222@5xc-jxj-7yv,2018-06-04,2018-06-27
hicJUlOuqGUC,41f7ea9191266f44169362a55a90d822,zzw-222@5xc-knn-c5z,2018-03-04,2018-03-27
L59IEDpeVDEC,dc984a8928cf9efc7052d4f2ae2b8026,zzw-222@5xc-jv4-789,1809-08-28,2018-07-30
hCVACwAAQBAJ,e78179e5c6920f91cee65f6150c21b8d,224-222@5xc-jw2-t9z,2018-11-04,2018-11-23
PSmsBwAAQBAJ,9792c0537b03b3f9be8ce5c1514f80f3,zzw-223@5xc-jv7-ct9,2018-03-08,2018-03-31
PvxOPgAACAAJ,b3d34edb3ee7e3e0b6f70a2dcfde1a0f,23v-222@5xc-jv7-v4v,2018-02-18,
WXssAAAAYAAJ,64d661ddf2eb4c0945eceb098f7b00e5,222-222@5xc-jxp-rp9,2018-01-18,1819-03-19
_L9IAAAAYAAJ,aa8718184682001957644ded62d11c02,zzw-223@5xc-jv7-ct9,2018-03-10,2018-03-26
YkxMPOkSQ_0C,2f4ebb94347a5c0d002cdc6c3fc01329,226-222@5xc-kc4-fpv,2018-08-21,2018-09-05
P2FYAAAAMAAJ,4998a96274855fade64852384bbdcc90,22d-222@5xc-kcy-8sq,2018-08-19,2018-08-25
VRlFAQAAMAAJ,d809a5fbd04e6d693683c221697a41d0,23v-222@5xc-jv7-v4v,2018-02-02,2018-02-14
3QLDDgAAQBAJ,94ea3d2fe3145050139595f07446b656,222-222@5xc-jxp-rp9,1809-06-25,2018-06-30
PvxOPgAACAAJ,f46dc3cde7674a03537e4e1488a0b2ba,228-222@5xc-jtz-hwk,2018-06-17,2018-06-29
K5SYITH0vRIC,d5fa5b4369f11f67859b0b54ff090727,zzw-222@5xc-knn-c5z,2018-07-07,
hicJUlOuqGUC,1222d2c344d1a60fffe807433ac2aced,227-222@5xc-jww-btv,2018-09-23,2018-10-12
A-HthMfF5moC,6db94b2e70fad5277af01fc96fc28f25,225-222@5xc-jtz-hkf,2018-04-18,2018-05-02
HWQSAAAAYAAJ,55c32fa881b18c91dc664ca5561895d7,222-222@5xc-jvf-skf,,2018-02-23
teQaAQAAMAAJ,49357e437ba58b1364bbf7811facf602,zzw-224@5xc-jwv-2rk,,2018-02-25
OK_0vJSsRKkC,f31743e6c32e60449084723371c01c4f,222-222@5xc-kkw-bzf,2018-09-26,2019-03-05
rEIrDwAAQBAJ,0168f518861089a44daf32397adbad38,222-222@5xc-jvf-skf,2018-12-24,2018-12-05
zTRBTjCv110C,60ecfbc7d4d7ef1303a073c82432235e,22d-222@5xc-kcy-8sq,2018-10-01,2018-10-21
K5SYITH0vRIC,dd9e0cf5b4db29fe36e9ec5a912c5359,22d-222@5xc-kcy-8sq,2018-12-10,2019-01-01
egEeAQAAIAAJ,043f788a782b8933b5f208efefefb247,228-222@5xc-jtz-hwk,2018-05-22,2018-08-24
a-QDAAAAMBAJ,2f07ed301f0ef90e53ab7af6eb59e19a,222-222@5xc-jv5-nt9,2018-11-25,2018-11-30
IAHVobTrv7cC,376119222670aee3b7bcfd7761879126,224-222@5xc-jw2-t9z,2018-03-03,2018-03-29
B7JZ3D7WU80C,fbaa8ec485b35e787bc8bd374628f233,23v-222@5xc-jv7-v4v,2018-01-23,2018-02-09
frzDCQAAQBAJ,0385f8c7e51b966f7f0bc220ee0ba9fb,zzw-222@5xc-jv4-789,2018-02-24,2018-03-04
7T9-BAAAQBAJ,2e1be161f0af53a6dbf0caeb7787e5e2,222-222@5xc-kkw-bzf,2018-01-24,2110-06-19
mammQZOMCzcC,45f2f696fc2fe583f4d63278aad94ed8,222-222@5xc-kkw-bzf,2018-04-12,2018-04-28
8MzgAQAACAAJ,2bbf09fea984263cf80e05bfd468ff8a,222-222@5xc-jv5-nt9,2106-03-09,2019-01-01
nQikAgAAQBAJ,7eb33cbc6b5b0b96f08e6ed7fef896f2,226-222@5xc-kc4-fpv,1809-10-05,2018-09-27
z9-lHMQjvD0C,4562f00f665b2e942afe72611332a9b9,227-222@5xc-jww-btv,2018-12-26,%2019 01 16
1hZrAAAAMAAJ,9974826a67df8b61e4dd08e1e639fea4,227-222@5xc-jww-btv,2018-05-14,2018-06-01
krW85fjSjR8C,b1fe1f21e349908a2c123c87943d9314,222-222@5xc-jvf-skf,2018-03-29,2018-04-21
wckyAQAAMAAJ,e8404762b1ed59b45b52a1fd60b6c1bc,226-222@5xc-jxj-7yv,2018-02-08,2018-02-24
frzDCQAAQBAJ,00a03fa2d7f78b3a01a62beeb666cc34,zzw-222@5xc-knn-c5z,2018-06-14,2018-08-08
YoLor8-zRDEC,62eddaf1c058f77d8098e7c348cb0001,228-222@5xc-jtz-hwk,2018-06-01,2018-06-06
B7JZ3D7WU80C,b9adcc6ede053ee543adcb905c168741,222-222@5xc-jvf-skf,1816-11-15,2018-10-21
gTygAAAAMAAJ,7394df724f8f2e6ac4415d99ca040f67,zzw-224@5xc-jwv-2rk,2018-05-25,2018-06-01
VzhUAAAAYAAJ,12b83b88aeb834f54275c9d0baa19109,228-222@5xc-jtz-hwk,2113-09-10,2018-04-16
eBcFQ3DUcQEC,8a9dc5f0ce649f77d4864687b8c1dac4,228-222@5xc-jtz-hwk,2018-02-22,2018-03-16
9dkDAAAAMBAJ,d4324d6c977fb134fb8a4a5c2f6162cf,zzw-222@5xc-knn-c5z,2018-01-24,2018-01-10
4Z9JAAAAMAAJ,f70e9bbe0317cd99bd17fb5db5c1debf,222-222@5xc-jvf-skf,2018-11-10,2018-11-28
TH8SSrWcVQ4C,bb9bb4dcafb2f8b33e191de03c0fe3d8,228-222@5xc-jtz-hwk,2018-01-17,2018-01-28
5JJMAQAAMAAJ,603e32690d5bf4c49ebf313e96937947,zzw-222@5xc-knn-c5z,2018-02-26,2018-03-04
wckyAQAAMAAJ,273d340c63716bdde818c2e43403a894,zzw-224@5xc-jwv-2rk,2018-07-20,2018-08-07
BTCUDwAAQBAJ,eb711aa89647ea21ea5f708e1708fc94,222-222@5xc-jvf-skf,2018-02-14,2018-03-07
tAyspwAACAAJ,282db9426f397da939f7e5c597b8e256,222-222@5xc-jv5-nt9,2018-02-19,2018-03-09
mQTxAAAAMAAJ,6c418c763fc28efc0fbd9f7670940a2b,228-222@5xc-jtz-hwk,2107-11-24,2018-03-01
yai7kyQfq1gC,53857ee2be11c62dfd4df46913b8847d,zzw-222@5xc-jv4-789,2018-04-21,2018-05-12
79QDAAAAMBAJ,694042fc10bc61af679088deb8922ba6,zzw-224@5xc-jwv-2rk,2018/11/12,2018-11-18
hicJUlOuqGUC,53fc0caae33f2589a8631148611112f8,222-222@5xc-kkw-bzf,2018-06-05,
FRgQAAAAIAAJ,0b17bd5fa7bab8f649f4eb5633b55ada,222-222@5xc-jxp-rp9,2018-04-19,2018-05-05
NbcpG4_092AC,6748056ca47ac178c151fe0e8e975c2a,228-222@5xc-jtz-hwk,2018-10-29,2018-11-11
h9QcAQAAMAAJ,1ac8aca6b52a1a6474f61c1883618969,zzw-224@5xc-jwv-2rk,2018-09-14,2018-09-30
moG9m2rGrTUC,0baa259f15ddd561717e95c732779754,222-222@5xc-jxp-rp9,2018-05-28,2018-06-24
tAyspwAACAAJ,6e0a0195ede59a98d11b380213c364e8,zzw-222@5xc-jv4-789,2018-12-24,2019-01-05
egEeAQAAIAAJ,17a580b6122c944c77e084b399b1534a,228-222@5xc-jtz-hwk,2018-04-10,2018-09-03
1Gc_SPKCZY8C,c6df09307e94c22865f6363b0a9a3c47,zzw-224@5xc-jwv-2rk,2018-04-03,2018-06-12
BdxRAQAAMAAJ,a9bd5a83308663310b33a540b10d5669,23v-222@5xc-jv7-v4v,2018-05-15,2018-05-23
p2C0y3hbe5EC,158ba6db77a1e71dff08fc8089412a1f,222-222@5xc-jv5-nt9,2018-01-04,2103-12-09
9pZWAAAAcAAJ,0276e7e25f1f2b4d179c3be74c074941,23v-222@5xc-jv7-v4v,1814-05-03,2018-05-29
k1id3CBVsQ4C,5ed70d14770d46a40ef282934e79f82c,222-222@5xc-jxp-rp9,2018-09-20,2018-10-12
XNwDAAAAMBAJ,c96d14008050cdd0ffff96c3b83a3606,227-222@5xc-jww-btv,2018-06-20,1813-06-01
TH8SSrWcVQ4C,67b1664bd9001245124284c9f4a8abcf,zzw-222@5xc-jv4-789,2018-11-11,2018-11-27
eLgobuBJQXYC,e21a020446e31a304dc3f8b3b37c14ed,222-222@5xc-jv5-nt9,2018-03-13,2018-03-25
8XFFO-MK13QC,53c0a296c11bfe679cefd843324ac45e,zzw-222@5xc-knn-c5z,2018-09-11,2107-08-21
zTRBTjCv110C,6d55aff75ef5b23b08f046471d381e3e,zzw-222@5xc-jv4-789,2018-02-27,2018-03-19
cg00-dlKDhUC,f6c604113f51cae69d8cfb728fee43b5,zzw-222@5xc-knn-c5z,2018-10-13,2018-10-27
dXbSBQAAQBAJ,53a38d7be0bc1ff28dbfcc3d0686f9d8,222-222@5xc-jvf-skf,2018-08-07,2018-11-30
trqPlpLpjyAC,ca1572d25fe1e0d441034eed122c0312,22c-222@5xc-jwj-pvz,2018/11/25 ,2018-12-16
ZapAAAAAIAAJ,48f4f7bc6d5ca81f35aa5672db6fc144,225-222@5xc-jtz-hkf,2018-12-25,2019-02-26
rcrCAgAAQBAJ,935c56a271ff46849fb69ee9d85a170b,222-222@5xc-jv5-nt9,2018-07-25,2018-08-16
PvxOPgAACAAJ,91f6502706f1aa08a6821ae3b90ca3d0,226-222@5xc-kc4-fpv,2018-07-09,2018-07-22
ZAtjZwZN5pcC,658f79883c5ec6a47c71510ebeddaa3d,225-222@5xc-jtz-hkf,2018-08-12,2018-09-08
iGoXAQAAMAAJ,f1e8244345149604f3b09e5b542279b2,224-222@5xc-jw2-t9z,,2018-04-17
QlVB6ARdT7kC,5f1a8945b7c7b3dc4e8df71d20710eb8,226-222@5xc-kc4-fpv,2018-01-10,2018-01-22
crikJiTbRAAC,9f3cf26d84b088b519ba9d5ee0ebadca,zzw-223@5xc-jv7-ct9,2018-02-05,2018-03-07
YoLor8-zRDEC,2fba03125a87a41b78cb31eae5132779,222-222@5xc-jvf-skf,2018-04-21,2018-07-16
CW-7tHAaVR0C,06cb02f2c2f1437dd11884f50a67da6e,226-222@5xc-jxj-7yv,2018-12-14,2019-01-02
it1BggypJ2oC,8a18b2d51fa0b48330bf9b630c5887e5,22c-222@5xc-jwj-pvz,2018-08-08,2117-01-16
bbbFl0dt6WIC,6ae7e89a05e945dbfe21d874ce15b799,224-222@5xc-jw2-t9z,2109-10-02,2018-07-09
gM80AQAAMAAJ,a9e01ca2073f97525b045ee1ad52fbcb,222-222@5xc-jxp-rp9,2018-06-01,2018-06-24
3QLDDgAAQBAJ,faa0791d9512e3ff4802d70e6129cd45,23v-222@5xc-jv7-v4v,2018-11-18,1802-07-09
IRagAAAAMAAJ,d4f88f6ebfe64322d84b039a7c8a513f,222-222@5xc-jvf-skf,2018-06-25,2018-07-06
53j1DwAAQBAJ,36e2b804eabaa70c61840b19086a4b71,224-222@5xc-jw2-t9z,2018-11-20,2112-08-04
5f1FAQAAMAAJ,1ebe3e69e1c63fa36c978744d1fd7db0,226-222@5xc-jxj-7yv,2018-06-05,2018-06-13
SSJMAAAAMAAJ,a5244844a3bcb11c1322212473c296b6,224-222@5xc-jw2-t9z,2018-12-27,2019-01-10
BTCUDwAAQBAJ,c8571ff126a7f2e6f3038bc9f0cce390,22c-222@5xc-jwj-pvz,2018-05-12,2018-06-07
hqafM0xZjqIC,1d58fc02482ca9cf64a2ee77bfa02281,22d-222@5xc-kcy-8sq,2018-08-22,2018-10-06
VWG8AQAAQBAJ,c9297ba38f06b55b39bf26ed77653b67,zzw-224@5xc-jwv-2rk,2018-12-23,2019-01-02
_fjaJ6XXAAQC,e882adccbe8cef92a6b03015809248c6,227-222@5xc-jww-btv,2018-03-06,2018-03-26
ygoFAAAAQAAJ,8ba1250ea887f492d296b8a64bcd75a6,224-222@5xc-jw2-t9z,2119-10-18,2018-02-18
lkObok4vI7sC,08624b6d15ea91dbc0f6abe10bcb86dc,22d-222@5xc-kcy-8sq,2104-09-28,2018-02-14
uelfAwAAQBAJ,488d00ff128858619048194066bb5fbe,zzw-222@5xc-jv4-789,2018-02-22,2018-04-26
tjYSQXeKUA4C,060a1135e3eac586de6c7caafe7e4f01,zzw-222@5xc-knn-c5z,2018-10-26,2018-10-10
8MzgAQAACAAJ,0e32454201709cdb7a908c6c71f2cc45,223-222@5xc-jxr-tgk,2018-12-21,2019-01-17
oObQOTJbpuoC,2b733f6de2d9514a7d6539bc7cc70827,22c-222@5xc-jwj-pvz,,2018-07-09
moG9m2rGrTUC,fa9b00033256df60c46958c428d7879e,zzw-224@5xc-jwv-2rk,1809-06-05,2018-03-08
7T9-BAAAQBAJ,e16ec2045318bc00b5b0d81c4c5964bb,zzw-222@5xc-knn-c5z,2018-08-15,2018-09-01
ljwyAQAAMAAJ,4a74b1bd3492d1875394016e24df42d7,224-222@5xc-jw2-t9z,2018-11-08,2018-11-29
tjYSQXeKUA4C,7f3917e93e60c322542819c585a15792,225-222@5xc-jtz-hkf,2018-06-16,2018-07-13
CW-7tHAaVR0C,8c08cc0328cdcdeca6c30f26b6c502a5,227-222@5xc-jww-btv,2018-05-04,2018-05-24
LJnRT5e9_TIC,2575ce4fd348d4700accea2bd6a03569,226-222@5xc-jxj-7yv,2018-11-28,2114-03-06
BHBVUs2fZC0C,1ccc86bb3a5344e0e444ad44878c2b8a,zzw-223@5xc-jv7-ct9,2018-07-15,2018-07-24
iQ22DwAAQBAJ,2973bf041ce3355e3484e0e35ec7c8c1,226-222@5xc-kc4-fpv,2018-01-27,2018-02-13
2k0jAAAAMAAJ,4cf851e94064852d010b9c106ed74310,zzw-222@5xc-jv4-789,1814-11-25,2018-10-05
VYgqsn81c0sC,fb0a668b335686b3489f1fd09e39997a,226-222@5xc-kc4-fpv,2018-04-11,2018-05-04
gpBKAQAAMAAJ,3b8c9f5bef521bf5fac16e6f6925db47,226-222@5xc-kc4-fpv,2018-06-24,2018-07-11
VSGQiN1YBqwC,06b6869d52637ab1660836ee4992e762,226-222@5xc-jxj-7yv,2018-12-04,2018-12-09
eddEAQAAMAAJ,d7f9de68b419a2d82f843a95173730ec,226-222@5xc-kc4-fpv,2018-05-25,2018-06-12
1hZrAAAAMAAJ,c72142715a4a33e080afc55747846584,227-222@5xc-jww-btv,20180706,2018-10-15
f3SnKTZT_WMC,f6f8f4c7ec02177519a13cea17aea1f0,zzw-222@5xc-jv4-789,2018-09-14,2018-09-20
K9kDAAAAMBAJ,4c1632f3c8a7a7dd6f001329a345db22,zzw-223@5xc-jv7-ct9,2018-11-06,2018-11-25
BhQSAQAAMAAJ,e383b52c04284f38f9312390a8ef1da8,22d-222@5xc-kcy-8sq,2018-08-26,2018-09-21
bz87AQAAMAAJ,0c3c0ea88fdb5da206fbd3928ea3ec45,226-222@5xc-kc4-fpv,2018-03-05,2112-11-17
